SampleID	Stemness	EXTENDScores	Phase
MGH110.CD45.P1.F01	0.404455786094877	0.145105506509059	NonCycling
MGH110.CD45.P1.F02	0.329296483110295	0.101300839421937	NonCycling
MGH110.CD45.P1.F03	0.348027915216305	0.141886372834749	NonCycling
MGH110.CD45.P1.F07	0.357798232584188	0.27826514003326	NonCycling
MGH110.CD45.P1.F09	0.353219296186302	0.184856519241345	NonCycling
MGH110.CD45.P1.F11	0.295887737723727	0.315016053368158	NonCycling
MGH110.CD45.P1.F12	0.536041089605091	0.365911528399346	NonCycling
MGH110.CD45.P1.G01	0.36798433959797	0.216141243841717	NonCycling
MGH110.CD45.P1.G03	0.284988352738934	0.179950533808168	NonCycling
MGH110.CD45.P1.G07	0.296782729629154	0.264958753179786	NonCycling
MGH110.CD45.P1.H01	0.364132130202611	0.202173050304143	NonCycling
MGH110.CD45.P1.H02	0.361768221498032	0.165611336210855	NonCycling
MGH110.CD45.P1.H03	0.342414764153573	0.104601470151293	NonCycling
MGH110.CD45.P1.H12	0.355491531564824	0.235535151706392	NonCycling
MGH110.P1.A01	0.544925145780019	0.191607682839064	NonCycling
MGH110.P1.A02	0.380122098222369	0.225587039432468	NonCycling
MGH110.P1.A06	0.670236035482824	0.286775969017696	G2_M
MGH110.P1.A08	0.439036558878741	0.221169677452058	NonCycling
MGH110.P1.A09	0.360499429575742	0.417947370626954	NonCycling
MGH110.P1.A11	0.481912063023926	0.400650185280478	NonCycling
MGH110.P1.A12	0.656296932646818	0.275378516692343	G1_S
MGH110.P1.B04	0.541291870224737	0.188912419576084	NonCycling
MGH110.P1.B06	0.539584275081038	0.265793559006998	NonCycling
MGH110.P1.B08	0.739854310734561	0.628855189776558	G1_S
MGH110.P1.B09	0.663306465877585	0.288134276693628	NonCycling
MGH110.P1.B10	0.84261871210625	0.669894414840887	G1_S
MGH110.P1.C01	0.292907300914005	0.259255849975783	NonCycling
MGH110.P1.C02	0.641899077393661	0.47180802782768	G2_M
MGH110.P1.C03	0.815979634656635	0.593342444146901	G1_S
MGH110.P1.C04	0.503528665216268	0.134644789577572	G2_M
MGH110.P1.C12	0.713441229964102	0.539702627978718	G2_M
MGH110.P1.D01	0.463317385883962	0.207076360218234	NonCycling
MGH110.P1.D05	0.521192294072862	0.476119586228173	NonCycling
MGH110.P1.D07	0.474327663277491	0.408841296182519	NonCycling
MGH110.P1.D09	0.390863479697881	0.0856941533806654	NonCycling
MGH110.P1.D10	0.620051976278789	0.496508718705704	G1_S
MGH110.P1.E02	0.3664836229098	0.196242384425832	NonCycling
MGH110.P1.E03	0.261778135745371	0.296794972531983	NonCycling
MGH110.P1.E04	0.402909040592863	0.224099774698072	NonCycling
MGH110.P1.E05	0.34487099386107	0.171103067068671	NonCycling
MGH110.P1.E06	0.475850179175095	0.358526934634302	NonCycling
MGH110.P1.E07	0.634796686070664	0.424777684627515	NonCycling
MGH110.P1.E11	0.34799316032046	0.233175070362916	NonCycling
MGH110.P1.F02	0.548321695830462	0.181891900749229	NonCycling
MGH110.P1.F03	0.410947075496594	0.176000073765202	NonCycling
MGH110.P1.F04	0.352037564939812	0.20973568964209	NonCycling
MGH110.P1.F05	0.551730453098781	0.144168290376032	NonCycling
MGH110.P1.F06	0.570906609101634	0.30174057684103	NonCycling
MGH110.P1.F08	0.582017630930705	0.354313593822239	NonCycling
MGH110.P1.F09	0.444323952255156	0.0929473912797423	NonCycling
MGH110.P1.F10	0.372226524763988	0.28958712171805	NonCycling
MGH110.P1.F11	0.579415053056949	0.284288673803318	NonCycling
MGH110.P1.F12	0.402738656529011	0.283418232993239	NonCycling
MGH110.P1.G01	0.409925088595955	0.231170669223928	NonCycling
MGH110.P1.G02	0.676414885524961	0.369470192038135	G1_S
MGH110.P1.G03	0.41819443656411	0.148732125458597	NonCycling
MGH110.P1.G04	0.666845011528672	0.417353366903666	G1_S
MGH110.P1.G05	0.590913432547265	0.352929405948695	NonCycling
MGH110.P1.G06	0.580471168260742	0.328517965597812	NonCycling
MGH110.P1.G07	0.503142897232986	0.214801204385753	NonCycling
MGH110.P1.G09	0.740590604942707	0.510874629501342	G2_M
MGH110.P1.G12	0.678932643740528	0.255528316729375	NonCycling
MGH110.P1.H01	0.835640932682334	0.376972780374771	G1_S
MGH110.P1.H02	0.513906325098715	0.467136238969295	NonCycling
MGH110.P1.H03	0.735809616657059	0.843729668203797	G1_S
MGH110.P1.H05	0.689151148659859	0.566860885460235	G1_S
MGH110.P1.H07	0.706351558283678	0.462359779637961	G2_M
MGH110.P1.H08	0.4841921939047	0.25303149099135	NonCycling
MGH110.P2.A01	0.512117625667855	0.371564982869913	NonCycling
MGH110.P2.A02	0.570696170783916	0.118007735706328	NonCycling
MGH110.P2.A03	0.559175550147209	0.269715146356803	NonCycling
MGH110.P2.A04	0.335359433399865	0.292553101400031	NonCycling
MGH110.P2.A09	0.392144098416131	0.267970252560673	NonCycling
MGH110.P2.A11	0.511841035560769	0.118211478343942	NonCycling
MGH110.P2.A12	0.613871352491792	0.149170107435877	NonCycling
MGH110.P2.B01	0.305612685245764	0.224887349580278	NonCycling
MGH110.P2.B03	0.614062247716396	0.411195362138102	G2_M
MGH110.P2.B05	0.52590397586961	0.35161221277141	NonCycling
MGH110.P2.B07	0.41116449237635	0.444441699033776	NonCycling
MGH110.P2.B09	0.797489640551731	0.633933715077521	G1_S
MGH110.P2.B12	0.323079895702944	0.333215949902615	NonCycling
MGH110.P2.C03	0.435340685425124	0.240135803487284	NonCycling
MGH110.P2.C05	0.473331270417486	0.369697926043308	NonCycling
MGH110.P2.C08	0.61123904024133	0.261286032459234	NonCycling
MGH110.P2.C09	0.687116585603038	0.623272045134895	G1_S
MGH110.P2.C12	0.341830031887813	0.398665845885171	NonCycling
MGH110.P2.D01	0.36324396136104	0.274740135493063	NonCycling
MGH110.P2.D02	0.329534831473834	0.238287557368715	NonCycling
MGH110.P2.D05	0.52881474431572	0.355819471558375	NonCycling
MGH110.P2.D07	0.528592622602488	0.398123231403011	G2_M
MGH110.P2.D10	0.391226151856182	0.328266177134684	NonCycling
MGH110.P2.D12	0.659077275643951	0.544650961689809	G1_S
MGH110.P2.E02	0.667486071439064	0.487749109577083	G2_M
MGH110.P2.E03	0.517392117211369	0.133858912912737	NonCycling
MGH110.P2.E05	0.515196321990621	0.453952164335595	NonCycling
MGH110.P2.E06	0.323138222309902	0.266015819248518	NonCycling
MGH110.P2.E09	0.541811290232461	0.0854089136880051	NonCycling
MGH110.P2.E10	0.28147098820379	0.258755435446066	NonCycling
MGH110.P2.E11	0.523871180778434	0.350847536709349	NonCycling
MGH110.P2.E12	0.491658861840144	0.190778001583098	NonCycling
MGH110.P2.F02	0.512882897016948	0.193351456282474	NonCycling
MGH110.P2.F04	0.362195875197205	0.312811739020795	NonCycling
MGH110.P2.F07	0.596124804658625	0.30500774886107	NonCycling
MGH110.P2.F09	0.691018071785476	0.641933147400685	G1_S
MGH110.P2.F10	0.657987498439764	0.424010989438644	G1_S
MGH110.P2.G01	0.49872842204178	0.444898142140518	NonCycling
MGH110.P2.G02	0.426907084115438	0.248602981094356	NonCycling
MGH110.P2.G04	0.60619484398449	0.108024346463217	NonCycling
MGH110.P2.G08	0.306046094397348	0.164007752977564	NonCycling
MGH110.P2.G09	0.691129943082884	0.631899688794613	G1_S
MGH110.P2.G10	0.390627632484379	0.260585946625295	NonCycling
MGH110.P2.G11	0.568845793518962	0.371686354892213	NonCycling
MGH110.P2.H02	0.454018529645405	0.243233492749963	NonCycling
MGH110.P2.H04	0.345938491692348	0.202728958488153	NonCycling
MGH110.P2.H05	0.479670273887363	0.212575234296445	NonCycling
MGH110.P2.H07	0.660936589898468	0.568286939144874	G1_S
MGH110.P2.H08	0.701329429017197	0.563850788509609	G1_S
MGH110.P2.H09	0.722792387781634	0.505422260655677	G1_S
MGH110.P2.H10	0.561625995317805	0.219292137058589	NonCycling
MGH110.P2.H12	0.377269698330275	0.135488854013653	NonCycling
MGH110.P3.A01	0.475852541982011	0.238726044343655	NonCycling
MGH110.P3.A04	0.401415399370285	0.154889026650157	NonCycling
MGH110.P3.A05	0.530241970734571	0.232106258665085	NonCycling
MGH110.P3.A06	0.512880484512184	0.274637752992555	NonCycling
MGH110.P3.A08	0.462369998516784	0.372608328380593	NonCycling
MGH110.P3.A09	0.57055956217964	0.291373727247681	NonCycling
MGH110.P3.A11	0.3089139092672	0.170441951198109	NonCycling
MGH110.P3.B01	0.285074863248421	0.294305803833286	NonCycling
MGH110.P3.B03	0.380364306119794	0.34362753373564	NonCycling
MGH110.P3.B04	0.600534874133414	0.57370867264812	G1_S
MGH110.P3.B05	0.549691054373076	0.169432377440232	NonCycling
MGH110.P3.B10	0.455995118263609	0.2328654548252	NonCycling
MGH110.P3.B12	0.500381074251863	0.239419372776185	NonCycling
MGH110.P3.C01	0.414292868327619	0.19712839761127	NonCycling
MGH110.P3.C04	0.402374582475536	0.301190833711872	NonCycling
MGH110.P3.C06	0.422284293228522	0.268093730194851	NonCycling
MGH110.P3.C08	0.386179311059513	0.16393132622464	NonCycling
MGH110.P3.C10	0.626944106687204	0.445048615711211	G2_M
MGH110.P3.C11	0.540645830283023	0.213445425244927	NonCycling
MGH110.P3.C12	0.458348587091942	0.407942494292891	NonCycling
MGH110.P3.D03	0.397512786103002	0.253640550588085	NonCycling
MGH110.P3.D05	0.674187684060405	0.522072303234219	G1_S
MGH110.P3.D06	0.532436234322274	0.191223555456127	NonCycling
MGH110.P3.D08	0.373554717211719	0.465287507700929	NonCycling
MGH110.P3.D09	0.649278598624333	0.280673978229625	NonCycling
MGH110.P3.D10	0.360380535961368	0.117274262210916	NonCycling
MGH110.P3.D11	0.375583863263207	0.264305221573053	NonCycling
MGH110.P3.D12	0.543385573837607	0.169298973778318	NonCycling
MGH110.P3.E01	0.438471222323206	0.161573259983505	NonCycling
MGH110.P3.E02	0.461740318719005	0.333881896762631	NonCycling
MGH110.P3.E03	0.398499002373168	0.283943221551969	NonCycling
MGH110.P3.E07	0.602796658390394	0.398135945512551	G1_S
MGH110.P3.E08	0.39783943502931	0.340354959955109	NonCycling
MGH110.P3.E09	0.747154985201289	0.565424287323653	G1_S
MGH110.P3.E10	0.714421624677276	0.381205786084937	G2_M
MGH110.P3.E11	0.397650592241119	0.299173400623052	NonCycling
MGH110.P3.E12	0.566970431117741	0.196702704614984	NonCycling
MGH110.P3.F01	0.322923276490752	0.234512617910353	NonCycling
MGH110.P3.F02	0.397171163883964	0.360251863812243	NonCycling
MGH110.P3.F03	0.498781314453013	0.186863789672741	NonCycling
MGH110.P3.F05	0.554304403712883	0.48355261998133	G2_M
MGH110.P3.F07	0.580474484485955	0.355674542118335	NonCycling
MGH110.P3.F11	0.537692719360002	0.123019804591645	NonCycling
MGH110.P3.G08	0.665722789670505	0.543642860932373	G2_M
MGH110.P3.G10	0.575573434328296	0.19350553436015	NonCycling
MGH110.P3.G11	0.250097763960407	0.189109921700369	NonCycling
MGH110.P3.H01	0.761811506298638	0.433104750165925	G2_M
MGH110.P3.H03	0.567799578520638	0.1856914822153	NonCycling
MGH110.P3.H05	0.600961648105704	0.609493229652687	G1_S
MGH110.P3.H07	0.48672894600039	0.163777100685323	NonCycling
MGH110.P3.H11	0.568982011356234	0.192659038128287	NonCycling
MGH110.P3.H12	0.536677626114386	0.355558858436196	NonCycling
MGH110.P5.A02	0.603284211713261	0.318472221557554	NonCycling
MGH110.P5.A04	0.52741020414255	0.152483273938678	NonCycling
MGH110.P5.A05	0.339082757184148	0.233026298261728	NonCycling
MGH110.P5.A06	0.367177712284501	0.252545871924553	NonCycling
MGH110.P5.A07	0.524573485360029	0.291994110891776	NonCycling
MGH110.P5.A08	0.34818134321136	0.310241131082985	NonCycling
MGH110.P5.A09	0.547424176083091	0.428118456009116	NonCycling
MGH110.P5.A11	0.576049255900417	0.381668335475277	NonCycling
MGH110.P5.B01	0.331920460909194	0.276645190733456	NonCycling
MGH110.P5.B02	0.833510376720578	0.449823830826035	G1_S
MGH110.P5.B03	0.461773676345033	0.184797652160813	NonCycling
MGH110.P5.B04	0.767355894723541	0.481397906625848	G1_S
MGH110.P5.B05	0.377891384046369	0.0673165674678361	NonCycling
MGH110.P5.B06	0.826517474434359	0.662158973679957	G1_S
MGH110.P5.B07	0.457003868871857	0.398660901855338	NonCycling
MGH110.P5.B10	0.561186723675863	0.261014272761962	NonCycling
MGH110.P5.C02	0.522831033935634	0.227706932685591	NonCycling
MGH110.P5.C05	0.376655831246015	0.568497885501796	NonCycling
MGH110.P5.C06	0.304150303720469	0.376294231104105	NonCycling
MGH110.P5.C07	0.566358700621946	0.299280686116177	NonCycling
MGH110.P5.C08	0.678393438700126	0.616037464140739	G2_M
MGH110.P5.C10	0.424034509598644	0.168535909834728	NonCycling
MGH110.P5.C11	0.515127722481349	0.495183036829866	NonCycling
MGH110.P5.D03	0.43138821556333	0.20912144324754	NonCycling
MGH110.P5.D04	0.730801732560276	0.561074658120041	G2_M
MGH110.P5.D09	0.417581592206992	0.271878892718056	NonCycling
MGH110.P5.D11	0.320022647329442	0.248391349198362	NonCycling
MGH110.P5.E01	0.43171059625208	0.268309139842446	NonCycling
MGH110.P5.E03	0.685908244706639	0.563349827945016	G1_S
MGH110.P5.E09	0.556560483180403	0.137224660921055	NonCycling
MGH110.P5.E10	0.316849100350276	0.271452032579709	NonCycling
MGH110.P5.E12	0.384857112882785	0.104886709843953	NonCycling
MGH110.P5.F01	0.39820357521672	0.404298713380367	NonCycling
MGH110.P5.F03	0.712696272933299	0.476966721209768	G1_S
MGH110.P5.F04	0.669413826260135	0.506389287087853	G2_M
MGH110.P5.F05	0.642630282222347	0.488588108985508	G2_M
MGH110.P5.F06	0.460509207398551	0.205394948665586	NonCycling
MGH110.P5.F08	0.454766358682256	0.200609095245655	NonCycling
MGH110.P5.F09	0.5245092458697	0.276633930254154	NonCycling
MGH110.P5.F12	0.378325164017135	0.179614878243119	NonCycling
MGH110.P5.G01	0.367700356047419	0.148861730565725	NonCycling
MGH110.P5.G02	0.396722328588313	0.361704422348487	NonCycling
MGH110.P5.G03	0.467046565801226	0.367431137242464	NonCycling
MGH110.P5.G04	0.677734814103046	0.510285891194986	G1_S
MGH110.P5.G05	0.485543084925597	0.0927436486421278	NonCycling
MGH110.P5.G06	0.434297937779871	0.111650965412755	NonCycling
MGH110.P5.G08	0.407300959312457	0.190783384837214	NonCycling
MGH110.P5.G09	0.194785927801409	0.111528719830186	NonCycling
MGH110.P5.G10	0.779645641270827	0.389026722767313	G1_S
MGH110.P5.G11	0.853658986312521	0.704239096930464	G1_S
MGH110.P5.G12	0.525362804975023	0.20177918318701	NonCycling
MGH110.P5.H01	0.388200508947878	0.146083471169608	NonCycling
MGH110.P5.H02	0.529043469463267	0.283212300850163	NonCycling
MGH110.P5.H06	0.466860860061335	0.239635728851041	NonCycling
MGH110.P5.H09	0.476525487723689	0.204002619466747	NonCycling
MGH110.P5.H10	0.452717790097912	0.244329562817166	NonCycling
MGH113.P10.A01	0.393797053643236	0.27991307034575	NonCycling
MGH113.P10.A02	0.60881730781191	0.617326597503234	G1_S
MGH113.P10.A04	0.500553061079137	0.319619596972302	NonCycling
MGH113.P10.A09	0.31474954709217	0.178310702442268	NonCycling
MGH113.P10.A10	0.28395762200631	0.306305775521958	NonCycling
MGH113.P10.A11	0.372655343030012	0.144168290376032	NonCycling
MGH113.P10.A12	0.508074304455937	0.338300862904068	G2_M
MGH113.P10.B01	0.3932917497875	0.218952960219492	NonCycling
MGH113.P10.B02	0.341812261026964	0.219306227134572	NonCycling
MGH113.P10.B03	0.283235522929147	0.274673791914616	NonCycling
MGH113.P10.B06	0.433875881885951	0.48639874552015	NonCycling
MGH113.P10.B08	0.43582609682104	0.31433847833006	NonCycling
MGH113.P10.B09	0.331266680653865	0.101015599729277	NonCycling
MGH113.P10.B10	0.429721662644965	0.20154221712828	NonCycling
MGH113.P10.B11	0.437820223516694	0.16869890394482	NonCycling
MGH113.P10.B12	0.366139944549896	0.203013493657706	NonCycling
MGH113.P10.C01	0.377961956163892	0.309134398726657	NonCycling
MGH113.P10.C02	0.21618392814683	0.324118263098265	NonCycling
MGH113.P10.C03	0.361846880419433	0.193375295777755	NonCycling
MGH113.P10.C04	0.644684929907338	0.491338884022987	G1_S
MGH113.P10.C05	0.368025604270949	0.244159869121598	NonCycling
MGH113.P10.C07	0.461888504854892	0.214436856668957	NonCycling
MGH113.P10.C11	0.435880392540064	0.454146319975119	NonCycling
MGH113.P10.C12	0.53319568271155	0.353894275569015	NonCycling
MGH113.P10.D03	0.383933220089865	0.142945834550345	NonCycling
MGH113.P10.D04	0.454295727678351	0.17627813006408	NonCycling
MGH113.P10.D05	0.378488468872117	0.170369593573258	NonCycling
MGH113.P10.D06	0.387984094330593	0.204124249694256	NonCycling
MGH113.P10.D07	0.464920892134433	0.158430275009048	NonCycling
MGH113.P10.D09	0.413878522746281	0.36055436393487	NonCycling
MGH113.P10.D10	0.452162629486251	0.120167407665042	NonCycling
MGH113.P10.D11	0.288209388399481	0.246216973627755	NonCycling
MGH113.P10.D12	0.387400909746354	0.266141511988147	NonCycling
MGH113.P10.E02	0.454190552296825	0.233359506116106	NonCycling
MGH113.P10.E03	0.384001508770266	0.126191865331519	NonCycling
MGH113.P10.E04	0.325543116197765	0.126931663233844	NonCycling
MGH113.P10.E05	0.321108944941366	0.44672186763537	NonCycling
MGH113.P10.E06	0.601783173502355	0.418112845141321	G1_S
MGH113.P10.E07	0.25370578462742	0.114992344669633	NonCycling
MGH113.P10.F02	0.374809522620823	0.145146255036581	NonCycling
MGH113.P10.F04	0.430369687120941	0.295088480611172	NonCycling
MGH113.P10.F05	0.343826649419223	0.21136046820369	NonCycling
MGH113.P10.F06	0.425092797796074	0.288497828513952	NonCycling
MGH113.P10.F07	0.36335002862899	0.22480778775846	NonCycling
MGH113.P10.F10	0.429970500987335	0.246558828191257	NonCycling
MGH113.P10.F11	0.390538284392921	0.247311758238052	NonCycling
MGH113.P10.F12	0.734506045021798	0.60939753130043	G1_S
MGH113.P10.G01	0.344988878452969	0.26393344855832	NonCycling
MGH113.P10.G03	0.50513789772975	0.27237235645921	NonCycling
MGH113.P10.G04	0.449961721558579	0.236407586907121	NonCycling
MGH113.P10.G06	0.383446182775181	0.253465631648972	NonCycling
MGH113.P10.G07	0.457796388191537	0.284575532230404	NonCycling
MGH113.P10.G09	0.397972923889728	0.331068704701436	NonCycling
MGH113.P10.H01	0.395070021145073	0.302374646621915	NonCycling
MGH113.P10.H02	0.405254177642565	0.285888404690361	NonCycling
MGH113.P10.H04	0.341230430605274	0.112628930073305	NonCycling
MGH113.P10.H06	0.430034972467843	0.23086983155592	NonCycling
MGH113.P10.H07	0.351300224222268	0.137893017137505	NonCycling
MGH113.P10.H08	0.433286126636496	0.296541758040743	NonCycling
MGH113.P10.H10	0.54340710793899	0.317582567441734	NonCycling
MGH113.P18.A01	0.228081914259279	0.220723159509222	NonCycling
MGH113.P18.A03	0.326632109998076	0.334607452330527	NonCycling
MGH113.P18.A07	0.441296646676401	0.27767409438426	NonCycling
MGH113.P18.A08	0.482147767607558	0.300032467527284	NonCycling
MGH113.P18.A09	0.493516470580687	0.379521411661197	NonCycling
MGH113.P18.A11	0.24108283596102	0.180882713674168	NonCycling
MGH113.P18.B01	0.508829441805662	0.275933764551102	NonCycling
MGH113.P18.B02	0.322057338284023	0.172121780256743	NonCycling
MGH113.P18.B03	0.372696542173521	0.12574995593568	NonCycling
MGH113.P18.B09	0.444133147218288	0.400019239541896	NonCycling
MGH113.P18.B10	0.366022046050746	0.243318447124831	NonCycling
MGH113.P18.B11	0.349349403036473	0.139319215600806	NonCycling
MGH113.P18.C01	0.255030590467712	0.289442602833158	NonCycling
MGH113.P18.C03	0.349307991531938	0.190217929828502	NonCycling
MGH113.P18.C07	0.474098000150043	0.286640795704402	NonCycling
MGH113.P18.C08	0.332840570673896	0.20785823889433	NonCycling
MGH113.P18.C10	0.404416230334457	0.190784605862233	NonCycling
MGH113.P18.D01	0.322069889919344	0.138178256830165	NonCycling
MGH113.P18.D04	0.391526634479534	0.19074385733471	NonCycling
MGH113.P18.D06	0.435802366811905	0.13389966144026	NonCycling
MGH113.P18.D08	0.388195661438737	0.197210902456317	NonCycling
MGH113.P18.D12	0.362472042416296	0.307478125358105	NonCycling
MGH113.P18.E01	0.301581881657201	0.179701006376003	NonCycling
MGH113.P18.E03	0.365194674345743	0.200279012775069	NonCycling
MGH113.P18.E06	0.364346201641673	0.241944402447016	NonCycling
MGH113.P18.E07	0.388217100127093	0.131414001261363	NonCycling
MGH113.P18.E11	0.381105171858027	0.194777961559478	NonCycling
MGH113.P18.F02	0.30801262233289	0.165357524687941	NonCycling
MGH113.P18.F04	0.352686608850834	0.394898515426798	NonCycling
MGH113.P18.F08	0.33542939951314	0.288904834391511	NonCycling
MGH113.P18.F10	0.274813956384799	0.170654833265919	NonCycling
MGH113.P18.G01	0.411769649025446	0.172651316863558	NonCycling
MGH113.P18.G03	0.348159625870657	0.237850501493171	NonCycling
MGH113.P18.G04	0.269543257274717	0.24063668725191	NonCycling
MGH113.P18.G05	0.293080157259298	0.182023672444809	NonCycling
MGH113.P18.G08	0.382018142224211	0.288340123215464	NonCycling
MGH113.P18.G09	0.389183182166412	0.148650628403551	NonCycling
MGH113.P18.G10	0.591915129893276	0.0968999984494638	NonCycling
MGH113.P18.G12	0.402492167971901	0.2380047111176	NonCycling
MGH113.P18.H02	0.468699445245501	0.278951901290895	NonCycling
MGH113.P18.H03	0.482233212520943	0.196326405605348	NonCycling
MGH113.P18.H04	0.396574997294149	0.368752900998676	NonCycling
MGH113.P18.H05	0.420338666314547	0.283159702565929	NonCycling
MGH113.P18.H12	0.335170093123145	0.199056556949382	NonCycling
MGH113.P8.A02	0.379724936200716	0.279524255410532	NonCycling
MGH113.P8.A03	0.372919935474499	0.242480935767907	NonCycling
MGH113.P8.A06	0.453778276195883	0.229735529128221	NonCycling
MGH113.P8.A07	0.389825452663545	0.217017333204738	NonCycling
MGH113.P8.A08	0.361779392265606	0.23461054459997	NonCycling
MGH113.P8.A09	0.364379316779904	0.276832327605722	NonCycling
MGH113.P8.A10	0.382648781986934	0.155618626609967	NonCycling
MGH113.P8.A12	0.310367464043394	0.507982599125471	NonCycling
MGH113.P8.B01	0.390057514539962	0.391643630660095	NonCycling
MGH113.P8.B05	0.425964007452389	0.286514119910933	NonCycling
MGH113.P8.B08	0.392401930460986	0.239475345828149	NonCycling
MGH113.P8.B09	0.645973062854261	0.660254094570341	G1_S
MGH113.P8.B10	0.364101493047895	0.164622097839095	NonCycling
MGH113.P8.B11	0.473061235358494	0.230739035434398	NonCycling
MGH113.P8.B12	0.346271551341849	0.291362307416319	NonCycling
MGH113.P8.C01	0.4428859286579	0.203559681955382	NonCycling
MGH113.P8.C03	0.373291275191236	0.193550592578411	NonCycling
MGH113.P8.C04	0.484433919035504	0.177356757818412	NonCycling
MGH113.P8.C05	0.371414814508869	0.388813359574175	NonCycling
MGH113.P8.C08	0.376942800717472	0.363489026871514	NonCycling
MGH113.P8.C09	0.297651172614818	0.358654669417751	NonCycling
MGH113.P8.C11	0.677571368512604	0.64759799082816	G1_S
MGH113.P8.C12	0.441402800456159	0.244938239277893	NonCycling
MGH113.P8.D02	0.317984119179455	0.24744931530779	NonCycling
MGH113.P8.D05	0.394005466224297	0.318828995173284	NonCycling
MGH113.P8.D08	0.376379129220583	0.32111848988478	NonCycling
MGH113.P8.D09	0.436497044021173	0.234927505566508	NonCycling
MGH113.P8.D12	0.33824560455297	0.279391290109073	NonCycling
MGH113.P8.E02	0.273460129610248	0.195389189472321	NonCycling
MGH113.P8.E07	0.421406394188752	0.222777060103962	NonCycling
MGH113.P8.E10	0.380637771645417	0.140419425843925	NonCycling
MGH113.P8.E11	0.457316927253421	0.375929871496888	NonCycling
MGH113.P8.E12	0.356963412287729	0.322103591627432	NonCycling
MGH113.P8.F01	0.334577414186012	0.204237468887008	NonCycling
MGH113.P8.F02	0.459750207024173	0.248006592364627	NonCycling
MGH113.P8.F05	0.402498009052496	0.224286796802302	NonCycling
MGH113.P8.F08	0.410537676395213	0.109572790509087	NonCycling
MGH113.P8.F09	0.373020844331857	0.447428244593268	NonCycling
MGH113.P8.F10	0.353790785250777	0.29586852070187	NonCycling
MGH113.P8.F11	0.348266867191528	0.277683677835542	NonCycling
MGH113.P8.G02	0.468009699792781	0.465972137269036	NonCycling
MGH113.P8.G04	0.274893307715348	0.34520967753115	NonCycling
MGH113.P8.G06	0.402575437470769	0.135081368738424	NonCycling
MGH113.P8.G08	0.276400572302517	0.0924584089494674	NonCycling
MGH113.P8.G10	0.396649142541916	0.279186718017552	NonCycling
MGH113.P8.H01	0.554362390564196	0.348138427957518	NonCycling
MGH113.P8.H02	0.268375672960868	0.333291842124915	NonCycling
MGH113.P8.H03	0.301997209209855	0.323410310059127	NonCycling
MGH113.P8.H10	0.416952282998736	0.192496044018195	NonCycling
MGH113.P8.H12	0.384024340017522	0.318090710536281	NonCycling
MGH113.P9.A02	0.40087609789771	0.413930434117299	NonCycling
MGH113.P9.A03	0.432574777740653	0.190566017425549	NonCycling
MGH113.P9.A04	0.426255474303787	0.116744531353118	NonCycling
MGH113.P9.A06	0.442618545928643	0.262761759525085	NonCycling
MGH113.P9.A07	0.483703421535448	0.324145427888954	NonCycling
MGH113.P9.A08	0.295143011711454	0.235637030073068	NonCycling
MGH113.P9.A09	0.332805910817753	0.322307677502147	NonCycling
MGH113.P9.A10	0.403181156707644	0.423207552623756	NonCycling
MGH113.P9.A11	0.210603026137498	0.167669300181544	NonCycling
MGH113.P9.B01	0.370985913997006	0.340719567218605	NonCycling
MGH113.P9.B02	0.452281080969242	0.257189256460856	NonCycling
MGH113.P9.B03	0.274670974072449	0.0921731692568072	NonCycling
MGH113.P9.B05	0.309239983568665	0.361767556741052	NonCycling
MGH113.P9.B07	0.362661021519414	0.152358744408135	NonCycling
MGH113.P9.B09	0.735183008019778	0.570528893028517	G1_S
MGH113.P9.B11	0.461197160959689	0.399384919899413	NonCycling
MGH113.P9.C01	0.347151523644624	0.389155420167391	NonCycling
MGH113.P9.C03	0.266093397211303	0.130273042490722	NonCycling
MGH113.P9.C04	0.411533120470455	0.171328008103741	NonCycling
MGH113.P9.C09	0.338370419876092	0.208342305863907	NonCycling
MGH113.P9.C10	0.505854396130046	0.371410477936035	NonCycling
MGH113.P9.C11	0.475782337988454	0.372134966556508	NonCycling
MGH113.P9.D02	0.446314230440437	0.149873084229238	NonCycling
MGH113.P9.D03	0.491364715761508	0.325713230019226	NonCycling
MGH113.P9.D04	0.232406938481635	0.280257747889979	NonCycling
MGH113.P9.D05	0.430388126886492	0.368657456918652	NonCycling
MGH113.P9.D07	0.493085660317826	0.399472860540044	NonCycling
MGH113.P9.D08	0.313533675001966	0.220792418305591	NonCycling
MGH113.P9.D12	0.350949240668579	0.2162043804396	NonCycling
MGH113.P9.E01	0.421301949651725	0.130762024820997	NonCycling
MGH113.P9.E02	0.361902149943286	0.285137685338379	NonCycling
MGH113.P9.E03	0.47464963868183	0.168046927504453	NonCycling
MGH113.P9.E04	0.421570573729187	0.444554427802267	NonCycling
MGH113.P9.E05	0.267136179946894	0.317498082779436	NonCycling
MGH113.P9.F01	0.352184282770162	0.234689539197559	NonCycling
MGH113.P9.F03	0.303069561621884	0.178519299077839	NonCycling
MGH113.P9.F04	0.42421254747484	0.399001579591677	NonCycling
MGH113.P9.F05	0.469928186258902	0.244058905830068	NonCycling
MGH113.P9.F06	0.449206465276787	0.179904749013618	NonCycling
MGH113.P9.F09	0.319129413004656	0.225316535181477	NonCycling
MGH113.P9.F10	0.65897629750704	0.773554890629892	G1_S
